Coal,España,Francia,HO=F,BZ=F,NG=F,CL=F,Portugal,Date
66.85,53.8525,46.918333,1.9617999792099,61.56999969482422,2.446000099182129,55.81000137329102,53.654167,2019-10-28
67.65,48.7975,38.339583,1.979599952697754,62.02000045776367,2.299999952316284,56.65999984741211,48.7975,2019-10-25
67.25,45.4025,39.1975,1.986299991607666,61.66999816894531,2.315999984741211,56.22999954223633,45.762083,2019-10-24
67.0,45.738333,44.470833,1.964300036430359,61.16999816894531,2.282000064849854,55.97000122070312,45.819167,2019-10-23
67.45,49.404583,47.450833,1.943699955940247,59.70000076293945,2.272000074386597,54.15999984741211,49.404583,2019-10-22
67.6,54.33625,44.650417,1.940600037574768,58.95999908447266,2.23799991607666,53.31000137329102,54.33625,2019-10-21
67.5,46.08375,39.22625,1.947100043296814,59.41999816894531,2.319999933242798,53.77999877929688,46.08375,2019-10-18
67.55,47.087083,44.076667,1.948099970817566,59.90999984741211,2.318000078201294,53.93000030517578,47.087083,2019-10-17
67.3,43.23625,41.204583,1.942600011825562,59.41999816894531,2.302999973297119,53.36000061035156,43.23625,2019-10-16
66.9,42.567917,43.639583,1.909999966621399,58.7400016784668,2.33899998664856,52.81000137329102,43.490417,2019-10-15
66.52,42.424167,37.527083,1.91509997844696,59.34999847412109,2.279999971389771,53.59000015258789,42.424167,2019-10-14
66.4,48.460833,27.903333,1.957599997520447,60.5099983215332,2.21399998664856,54.70000076293945,48.460833,2019-10-11
67.4,46.959583,35.0825,1.920799970626831,59.09999847412109,2.217999935150146,53.54999923706055,46.959583,2019-10-10
67.45,47.88625,36.252917,1.919299960136414,58.31999969482422,2.233999967575073,52.59000015258789,47.88625,2019-10-09
66.9,54.317083,39.215,1.910099983215332,58.2400016784668,2.288000106811523,52.63000106811523,54.305417,2019-10-08
66.45,50.497083,44.7275,1.903300046920776,58.34999847412109,2.302999973297119,52.75,50.497083,2019-10-07
65.2,52.73625,40.00125,1.894500017166138,58.36999893188477,2.351999998092651,52.81000137329102,52.73625,2019-10-04
64.8,48.29,40.804167,1.876000046730042,57.70999908447266,2.328999996185303,52.45000076293945,48.29,2019-10-03
66.25,43.421667,38.69125,1.873000025749207,57.68999862670898,2.246999979019165,52.63999938964844,43.421667,2019-10-02
67.4,47.329167,39.965833,1.898499965667725,58.88999938964844,2.282999992370605,53.61999893188477,47.329167,2019-10-01
70.05,49.36875,36.66625,1.90559995174408,60.77999877929688,2.329999923706055,54.06999969482422,49.36875,2019-09-30
65.55,48.5575,37.242917,1.94159996509552,61.90999984741211,2.404000043869019,55.90999984741211,48.5575,2019-09-27
65.15,48.545,39.305833,1.955100059509277,62.7400016784668,2.427999973297119,56.40999984741211,48.545,2019-09-26
65.4,44.014583,39.885,1.95389997959137,62.38999938964844,2.502000093460083,56.4900016784668,44.014583,2019-09-25
65.2,42.991667,40.24625,1.967599987983704,63.09999847412109,2.503000020980835,57.29000091552734,42.991667,2019-09-24
65.35,45.700417,41.73875,1.996999979019165,64.7699966430664,2.526999950408936,58.63999938964844,45.700417,2019-09-23
65.45,48.504167,40.282083,1.986299991607666,64.27999877929688,2.533999919891357,58.09000015258789,48.504167,2019-09-20
65.55,50.608333,42.83125,2.004899978637695,64.4000015258789,2.538000106811523,58.13000106811523,50.608333,2019-09-19
65.35,50.24125,39.0575,1.973299980163574,63.59999847412109,2.63700008392334,58.11000061035156,50.24125,2019-09-18
65.6,50.40375,42.745833,1.989599943161011,64.55000305175781,2.667999982833862,59.34000015258789,50.40375,2019-09-17
66.15,47.98375,47.000833,2.083800077438354,69.0199966430664,2.680999994277954,62.90000152587891,47.98375,2019-09-16
65.7,38.9375,38.843333,1.877799987792969,60.22000122070312,2.614000082015991,54.84999847412109,38.9375,2019-09-13
65.5,38.420833,37.387917,1.88510000705719,60.38000106811523,2.573999881744385,55.09000015258789,38.572917,2019-09-12
65.35,34.3325,32.7925,1.903200030326843,60.81000137329102,2.552000045776367,55.75,34.440417,2019-09-11
65.8,34.315417,35.595833,1.93120002746582,62.38000106811523,2.579999923706055,57.40000152587891,34.315417,2019-09-10
65.55,43.579583,42.821667,1.927700042724609,62.59000015258789,2.585000038146973,57.84999847412109,43.579583,2019-09-09
66.25,36.285417,32.154167,1.900300025939941,61.54000091552734,2.496000051498413,56.52000045776367,36.317083,2019-09-06
66.9,37.37125,32.617083,1.888499975204468,60.95000076293945,2.434999942779541,56.29999923706055,37.37125,2019-09-05
66.35,43.392917,33.0825,1.880200028419495,60.70000076293945,2.444999933242798,56.2599983215332,43.392917,2019-09-04
66.5,43.49125,36.390417,1.803300023078918,58.2599983215332,2.358000040054321,53.93999862670898,43.49125,2019-09-03
65.75,49.388333,39.940833,1.828199982643127,60.43000030517578,2.285000085830688,55.09999847412109,49.388333,2019-08-30
65.3,50.065417,42.679583,1.863999962806702,61.08000183105469,2.296000003814697,56.70999908447266,50.065417,2019-08-29
65.6,51.19375,46.795417,1.85099995136261,60.4900016784668,2.250999927520752,55.77999877929688,51.19375,2019-08-28
65.4,50.31125,45.492917,1.815899968147278,59.5099983215332,2.20199990272522,54.93000030517578,50.31125,2019-08-27
65.75,43.17625,40.415833,1.792400002479553,58.70000076293945,2.230000019073486,53.63999938964844,43.17625,2019-08-26
65.75,41.4075,31.307083,1.815600037574768,59.34000015258789,2.151999950408936,54.16999816894531,41.4075,2019-08-23
65.35,40.99625,33.294167,1.841300010681152,59.91999816894531,2.158999919891357,55.34999847412109,40.9975,2019-08-22
65.45,41.114583,34.03375,1.857300043106079,60.29999923706055,2.170000076293945,55.68000030517578,41.114583,2019-08-21
65.95,40.025417,34.60125,1.854300022125244,60.02999877929688,2.217999935150146,56.34000015258789,40.025417,2019-08-20
66.35,41.480417,31.1175,1.833099961280823,59.7400016784668,2.210000038146973,56.20999908447266,41.480417,2019-08-19
66.3,44.47875,31.292917,1.812800049781799,58.63999938964844,2.200000047683716,54.86999893188477,44.47875,2019-08-16
66.35,40.7825,23.831667,1.810700058937073,58.22999954223633,2.232000112533569,54.47000122070312,40.7825,2019-08-15
66.85,45.695833,31.895,1.843700051307678,59.47999954223633,2.142999887466431,55.22999954223633,45.695833,2019-08-14
67.15,42.92875,33.648333,1.877300024032593,61.29999923706055,2.147000074386597,57.09999847412109,42.964167,2019-08-13
67.3,43.594583,32.584583,1.805799961090088,58.56999969482422,2.105000019073486,54.93000030517578,43.594583,2019-08-12
67.85,43.953333,29.018333,1.807999968528748,58.52999877929688,2.11899995803833,54.5,43.953333,2019-08-09
67.8,47.886667,33.39125,1.776600003242493,57.38000106811523,2.128000020980835,52.54000091552734,47.886667,2019-08-08
67.75,49.45875,36.465,1.753200054168701,56.22999954223633,2.08299994468689,51.09000015258789,49.45875,2019-08-07
68.05,49.967917,41.19,1.824000000953674,58.93999862670898,2.111000061035156,53.63000106811523,49.967917,2019-08-06
68.9,50.273333,36.625417,1.835600018501282,59.81000137329102,2.069999933242798,54.68999862670898,50.273333,2019-08-05
69.15,48.853333,41.309167,1.890200018882751,61.88999938964844,2.121000051498413,55.65999984741211,48.853333,2019-08-02
69.45,48.214583,41.997917,1.85290002822876,60.5,2.20199990272522,53.95000076293945,48.214583,2019-08-01
69.45,47.112917,31.794167,1.955000042915344,65.16999816894531,2.233000040054321,58.58000183105469,47.112917,2019-07-31
69.65,48.032917,31.972083,1.944000005722046,64.72000122070312,2.13700008392334,58.04999923706055,48.032917,2019-07-30
